id,data_urls,authority_type,authority_name,program_title,program_url,item,technology_if_selected_other,short_description.en,program_status,program_start_raw,program_end_raw,payment_methods,rebate_value,amount.type,amount.number,amount.unit,amount.minimum,amount.maximum,amount.representative,bonus_description,equipment_standards_restrictions,equipment_capacity_restrictions,contractor_restrictions,income_restrictions,tax_filing_status_restrictions,owner_status,other_restrictions,stacking_details,financing_details,editorial_notes
CO-277,https://www.smpa.com/energy#berebates,utility,San Miguel Power Association,Residential and Commercial Rebates,https://www.smpa.com/energy#berebates,used_electric_vehicle,,"$250 rebate for used Neighborhood Electric Vehicle (NEV), capped at 50% of purchase price",active,,,account_credit,$250 capped at 50% of price,percent,0.5,,,250,,,Has a maximum speed of 25 mph,"Has a gross vehicle weight rating of 3,000 pounds or less",,,,"homeowner, renter",Proof of registration in the same county as the SMPA account required,,,
CO-278,https://www.smpa.com/energy#berebates,utility,San Miguel Power Association,Residential and Commercial Rebates,https://www.smpa.com/energy#berebates,ebike,,$250 rebate for Electric Motorcycles,active,,,account_credit,$250,dollar_amount,250,,,,,,,,,,,"homeowner, renter",,,,
CO-279,https://www.smpa.com/energy#berebates,utility,San Miguel Power Association,Residential and Commercial Rebates,https://www.smpa.com/energy#berebates,ebike,,$150 rebate for Electric Bicycles,active,,,account_credit,$150,dollar_amount,150,,,,,,,,,,,"homeowner, renter",,,,
CO-280,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,evaporative_cooler,Evaporative Coolers,"$200 off qualifying Evaporative Coolers (2500 CFM, no window or portable units)",active,,,unknown,$200,dollar_amount,200,,,,,,"Minimum 2,500 CFM Product Guidelines",,,,,homeowner,No window or portable  units,,,
CO-281,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,whole_house_fan,Whole House Fan,$100 off whole house fans,active,,,unknown,$100,dollar_amount,100,,,,,,,,,,,homeowner,,,,
CO-282,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,smart_thermostat,,$25 off Smart Thermostat or $50 off when member is participating in managed member system program.,active,,,unknown,$25 off device or $50 off when participating in managed member system program,dollar_amount,50,,25,50,,,,,,,,homeowner,"Smart Thermostat must be WiFi network capable and installed at the consumer account location.
Managed programs include member system led demand response control or time of use rate","Limit two thermostats per member account, except for line voltage Line voltage Smart thermostats limit is five per member account",,
CO-283,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,battery_storage_installation,,Up to $20/kW off controlled off-peak heating Electric Thermal Storage (ETS),active,,,unknown,$20/kW,dollars_per_unit,20,kilowatt,,,,,,Minimum qualifying load for ETS is 1 kW,,,,homeowner,Units must be controlled by timers or a master control system,,,
CO-284,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,battery_storage_installation,,Up to $12/kW off controlled off-peak heating Thermal Slab Units (TSU),active,,,unknown,$12/kW,dollars_per_unit,12,kilowatt,,,,,,,,,,homeowner,Units must be controlled by timers or a master control system,,,
CO-285,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,heat_pump_air_conditioner_heater,,"Up to $1,800 off qualifying Air Source Heat Pumps, not to exceed 50% of costs",active,,,unknown,"50% of equipment cost, capped at $675 for <=2 tons, or $1,800 for >2 tons",dollar_amount,1800,,,1800,,,,,,,,homeowner,,,,
CO-286,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,heat_pump_air_conditioner_heater,,"Up to $2,400 off qualifying Air Source Heat Pumps, not to exceed 50% of costs",active,,,unknown,"50% of equipment cost, capped at $1,000 for <=2 tons, or $2,400 for >2 tons",dollar_amount,2400,,,2400,,,,,,,,homeowner,,,,
CO-287,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,heat_pump_air_conditioner_heater,,"Estimated up to $2,400 off Air-to-Water Heat Pumps, up to 50% of costs. Evaluated on a case-by-case basis; contact program staff to learn more.",active,,,unknown,"Estimated: 50% of equipment cost, capped at $1,000 for <=2 tons, or $2,400 for >2 tons",dollar_amount,2400,,,2400,,,,,,,,homeowner,,,,
CO-288,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,battery_storage_installation,,$100/unit additional incentive for central air source with integrated controlled ETS backup,active,,,unknown,$100/ETS unit,dollar_amount,100,,,,,,,,,,,homeowner,,,,
CO-289,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,heat_pump_air_conditioner_heater,,$25/ton for heat pumps with electric resistance backup or central air source with non electric backup,active,,,unknown,$25/ton,dollars_per_unit,25,ton,,,,,,,,,,homeowner,,,,
CO-290,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,geothermal_heating_installation,,Up to $500 per ton for eligible ground source heat pumps,active,,,unknown,$500/ton for new installations; $250/ton for replacements,dollars_per_unit,500,ton,,,,,,,,,,homeowner,New or replacement ground source heat pumps with closed-loop or open-loop water source heat pumps qualify,,,
CO-291,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,geothermal_heating_installation,,"$50/ton for eligible ground source heat pumps, with $50/unit additional incentive for Energy Star Rating (minimum 3 tons)",active,,,unknown,"$50/ton, with $50/unit additional incentive for Energy Star Rating",dollars_per_unit,50,ton,,,,Additional $50/unit incentive for Energy Star Rating (minimum 3 tons),,,,,,homeowner,New or replacement ground source heat pumps with closed-loop or open-loop water source heat pumps qualify,,,
CO-292,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,heat_pump_water_heater,,$350 for eligible Air Source Heat Pump water heaters,active,,,unknown,$350,dollar_amount,350,,,,,,"Air-source heat pump water heaters must be
EnergyStar® rated

DR capability must be
verifiable in product specifications",30 gallon minimum,,,,homeowner,Managed programs include Member System led demand response control or time of use rate • A unit serving as backup for another source such as solar water heating or ground-source heat pump does not qualify.,,,
CO-293,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,heat_pump_clothes_dryer,,$90 per heat pump clothes dryer (ventless),active,,,unknown,$90,dollar_amount,90,,,,,,,,,,,homeowner,,,,
CO-294,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_outdoor_equipment,,"25% of cost up to $50 for electric trimmers, pruners, leaf blowers, and powerwashers",active,,,unknown,25% of cost up to $50,percent,0.25,,,50,,,New battery or corded electric equipment only,,,,,"homeowner, renter",,,,
CO-295,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_outdoor_equipment,,"25% of cost up to $1,000 for electric Riding Lawn Mowers",active,,,unknown,"25% of cost up to $1,000",percent,0.25,,,1000,,Additional batteries - 50% of cost up to $25,New battery or corded electric equipment only,,,,,"homeowner, renter",,,,
CO-296,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_outdoor_equipment,,Two stage snow blower: 2-stage/motor snow blower - 25% of cost up to $250,active,,,unknown,25% of cost up to $250,percent,0.25,,,250,,,New battery or corded electric equipment only,,,,,"homeowner, renter",,,,
CO-297,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_outdoor_equipment,,Electric snow blower: 25% of cost up to $150,active,,,unknown,25% of cost up to $150,percent,0.25,,,150,,,New battery or corded electric equipment only,,,,,"homeowner, renter",,,,
CO-298,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_outdoor_equipment,,Electric Chainsaws: 25% of cost up to $100,active,,,unknown,25% of cost up to $100,percent,0.25,,,100,,,New battery or corded electric equipment only,,,,,"homeowner, renter",,,,
CO-299,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_outdoor_equipment,,Additional batteries: 50% of cost up to $25,active,,,unknown,50% of cost up to $25,percent,0.5,,,25,,,New battery or corded electric equipment only,,,,,"homeowner, renter",,,,
CO-300,https://www.secpa.com/_files/ugd/1a8c1c_582c8fe4a91b4e96ac3be4656ca99546.pdf,utility,Southeast Colorado Power Association,Tri-State G&T,https://www.secpa.com/rebates,electric_vehicle_charger,,"50% of equipment and installation costs for electric chargers, up to $500 for non-managed chargers and $1,000 for Member System managed chargers",active,,,unknown,"50% of cost up to $500 for non-managed chargers and $1,000 for managed chargers",percent,0.5,,,1000,,,,,,,,homeowner,All equipment and installation costs are required to be on one application to be eligible for full rebate amount. It is the responsibility of the installer to ensure that all local and national building and electrical codes are met,,,
CO-301,https://www.unitedpower.com/heat-pumps,utility,Tri-State G&T,Tri-State G&T,https://www.unitedpower.com/heat-pumps,geothermal_heating_installation,,Up to $500 per ton for qualifying Ground Source Heat Pumps,active,,,account_credit,$500/ton for new installations; $250/ton for replacements,dollars_per_unit,500,ton,,,,,Ground source heat pumps must also meet Energy Star EER and COP ratings,Minimum 3/4 ton,,,,homeowner,$250/ton for replacement units; $500/ton for new installations,,,
CO-302,https://www.unitedpower.com/heat-pumps,utility,Tri-State G&T,Tri-State G&T,https://www.unitedpower.com/heat-pumps,heat_pump_air_conditioner_heater,,50% of cost up to $1800 off qualifying Standard Air-Source Heat Pump,active,,,account_credit,"50% of equipment cost, capped at $675 for <=2 tons, or $1,800 for >2 tons",percent,0.5,,,1800,,,HSPF >= 9.0 and SEER >= 15 or HSPF2 >= 7.6 and SEER2 >= 14.3,,,,,homeowner,"Up to $675 for 2 tons or less; up to $1,800 for greater than 2 tons.",,,
CO-303,https://www.unitedpower.com/heat-pumps,utility,Tri-State G&T,Tri-State G&T,https://www.unitedpower.com/heat-pumps,heat_pump_air_conditioner_heater,,50% of cost up to $2400 off qualifying Cold Climate Air-Source Heat Pump,active,,,account_credit,"50% of equipment cost, capped at $1,000 for <=2 tons, or $2,400 for >2 tons",percent,0.5,,,2400,,,HSPF >= 9.0 and SEER >= 15 or HSPF2 >= 7.6 and SEER2 >= 14.3,,,,,homeowner,"Up to $1,000 for 2 tons or less; up to $2,400 for greater than 2 tons.",,,
CO-304,https://www.unitedpower.com/heat-pumps,utility,Tri-State G&T,Tri-State G&T,https://www.unitedpower.com/heat-pumps,heat_pump_air_conditioner_heater,,50% of cost up to $100/unit off Integrated Controlled Electric Thermal Storage Backup with Air Source Heat Pump,active,,,account_credit,50% of cost up to $100/unit,percent,0.5,,,,,,,,,,,homeowner,,,,
CO-305,https://www.unitedpower.com/heat-pumps,utility,United Power,Tri-State G&T,https://www.unitedpower.com/rebates,geothermal_heating_installation,,$200 per heating ton for qualifying Ground Source Heat Pumps,active,,,account_credit,$200/ton,dollars_per_unit,200,ton,,,,,Ground source heat pumps must also meet Energy Star EER and COP ratings,Minimum 3/4 ton,,,,homeowner,$200/ton for both new installations and replacements,,,
